TZState,StateName,TZ,ADJHRS,ADJHRSDST,DST,TZN,TZN2,TSN3,stdatedt,endatedt,Year,tzStart,tzEnd,tstdate,tendate,stdate,endate,endatep1
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
ID,Idaho,MST,7,6,Y,Most of the state: Mountain Standard Time (MST),North of the Salmon River: Pacific Standard Time (PST),NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
TN,Tennessee,CST,6,5,Y,West Tennessee: Central Standard Time (CST),"Middle Tennessee, plus Marion County: Central Standard Time (CST)","East Tennessee, except Marion County: Eastern Standard Time (EST)",00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
TX,Texas,CST,6,5,Y,Most of the state: Central Standard Time (CST),El Paso and Hudspeth counties and part of Culberson County: Mountain Standard Time (MST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
UT,Utah,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
VA,Virginia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
VI,U.S. Virgin Islands,AST,5,5,N,UTC-4: Atlantic Standard Time (ATC),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
VT,Vermont,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
WA,Washington,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
NC,North Carolina,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
ND,North Dakota,EST,5,4,Y,Most of the state: Central Standard Time (CST),Southwestern part of the state: Mountain Standard Time (MST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
NE,Nebraska,CST,6,5,Y,Most of the state: Central Standard Time (CST),Western part of the state: Mountain Standard Time (MST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
NH,New Hampshire,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
WI,Wisconsin,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
WV,West Virginia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
WY,Wyoming,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
NJ,New Jersey,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
NM,New Mexico,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
NV,Nevada,PST,8,7,Y,Most of the state: Pacific Standard Time (PST),"2 small towns, Jackpot and West Wendover: Mountain Standard Time (MST)",NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
NY,New York,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
OH,Ohio,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
OK,Oklahoma,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
OR,Oregon,PST,8,7,Y,Most of the state: Pacific Standard Time (PST),Part of Malheur County: Mountain Standard Time (MST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
ID,Idaho,MST,7,6,Y,Most of the state: Mountain Standard Time (MST),North of the Salmon River: Pacific Standard Time (PST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
IL,Illinois,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
IN,Indiana,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),Northwest and southwest corners: Central Standard Time (CST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
PA,Pennsylvania,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
PR,Puerto Rico,AST,5,5,N,UTC-4: Atlantic Standard Time (ATC),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
RI,Rhode Island,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
SC,South Carolina,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
SD,South Dakota,CST,6,5,Y,Eastern half of the state: Central Standard Time (CST),Western half of the state: Mountain Standard Time (MST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
KS,Kansas,CST,6,5,Y,Most of the state: Central Standard Time (CST),"Greeley, Hamilton, Sherman and Wallace counties: Mountain Standard Time (MST)",NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
KY,Kentucky,CST,6,5,Y,Western half of the state: Central Standard Time (CST),Eastern half of the state: Eastern Standard Time (EST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
LA,Louisiana,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MA,Massachusetts,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MD,Maryland,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
ME,Maine,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MI,Michigan,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),Counties that share a border with Wisconsin: Central Standard Time (CST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
AK,Alaska,AKST,9,8,Y,Alaska Standard Time (AKST),Aleutian Islands Hawaii-Aleutian Standard Time (HST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MN,Minnesota,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MO,Missouri,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MP,Northern Mariana Islands,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MS,Mississippi,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
MT,Montana,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
AL,Alabama,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2024,10-Mar,3-Nov,20240310,20241103,3/10/2024,11/3/2024,11/4/2024
AK,Alaska,AKST,9,8,Y,Alaska Standard Time (AKST),Aleutian Islands Hawaii-Aleutian Standard Time (HST),NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
AL,Alabama,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
VT,Vermont,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2026,9-Mar,2-Nov,20260309,20261102,3/9/2026,11/2/2026,11/3/2026
WA,Washington,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2026,9-Mar,2-Nov,20260309,20261102,3/9/2026,11/2/2026,11/3/2026
WI,Wisconsin,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2026,9-Mar,2-Nov,20260309,20261102,3/9/2026,11/2/2026,11/3/2026
WV,West Virginia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2026,9-Mar,2-Nov,20260309,20261102,3/9/2026,11/2/2026,11/3/2026
WY,Wyoming,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2026,9-Mar,2-Nov,20260309,20261102,3/9/2026,11/2/2026,11/3/2026
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
GU,Guam,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
HI,Hawaii,HST,10,10,N,Hawaii-Aleutian Standard Time (HST),Hawaii does not use Daylight Saving Time (DST),NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
IA,Iowa,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
ID,Idaho,MST,7,6,Y,Most of the state: Mountain Standard Time (MST),North of the Salmon River: Pacific Standard Time (PST),NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
IL,Illinois,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
IN,Indiana,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),Northwest and southwest corners: Central Standard Time (CST),NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
KS,Kansas,CST,6,5,Y,Most of the state: Central Standard Time (CST),"Greeley, Hamilton, Sherman and Wallace counties: Mountain Standard Time (MST)",NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
KY,Kentucky,CST,6,5,Y,Western half of the state: Central Standard Time (CST),Eastern half of the state: Eastern Standard Time (EST),NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
LA,Louisiana,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MA,Massachusetts,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MD,Maryland,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
ME,Maine,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MI,Michigan,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),Counties that share a border with Wisconsin: Central Standard Time (CST),NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MN,Minnesota,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MO,Missouri,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MP,Northern Mariana Islands,CHST,-10,-10,N,UTC+10: Chamorro Standard Time,NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MS,Mississippi,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
MT,Montana,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
NC,North Carolina,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2025,9-Mar,2-Nov,20250309,20251102,3/9/2025,11/2/2025,11/3/2025
